Date,BANKNIFTY_Open,BANKNIFTY_High,BANKNIFTY_Low,BANKNIFTY_Close,BANKNIFTY_PreClose,NIFTY50_Open,NIFTY50_High,NIFTY50_Low,NIFTY50_Close,NIFTY50_PreClose,AUBANK_Open,AUBANK_High,AUBANK_Low,AUBANK_Close,AUBANK_Volume,AUBANK_PreClose,HDFCBANK_Open,HDFCBANK_High,HDFCBANK_Low,HDFCBANK_Close,HDFCBANK_Volume,HDFCBANK_PreClose,KOTAKBANK_Open,KOTAKBANK_High,KOTAKBANK_Low,KOTAKBANK_Close,KOTAKBANK_Volume,KOTAKBANK_PreClose,INDUSINDBK_Open,INDUSINDBK_High,INDUSINDBK_Low,INDUSINDBK_Close,INDUSINDBK_Volume,INDUSINDBK_PreClose,IDFCFIRSTB_Open,IDFCFIRSTB_High,IDFCFIRSTB_Low,IDFCFIRSTB_Close,IDFCFIRSTB_Volume,IDFCFIRSTB_PreClose,AXISBANK_Open,AXISBANK_High,AXISBANK_Low,AXISBANK_Close,AXISBANK_Volume,AXISBANK_PreClose,ICICIBANK_Open,ICICIBANK_High,ICICIBANK_Low,ICICIBANK_Close,ICICIBANK_Volume,ICICIBANK_PreClose,PNB_Open,PNB_High,PNB_Low,PNB_Close,PNB_Volume,PNB_PreClose,FEDERALBNK_Open,FEDERALBNK_High,FEDERALBNK_Low,FEDERALBNK_Close,FEDERALBNK_Volume,FEDERALBNK_PreClose,BANKBARODA_Open,BANKBARODA_High,BANKBARODA_Low,BANKBARODA_Close,BANKBARODA_Volume,BANKBARODA_PreClose,BANDHANBNK_Open,BANDHANBNK_High,BANDHANBNK_Low,BANDHANBNK_Close,BANDHANBNK_Volume,BANDHANBNK_PreClose,SBIN_Open,SBIN_High,SBIN_Low,SBIN_Close,SBIN_Volume,SBIN_PreClose
2022-09-22,40889.05078125,41159.19921875,40360.19921875,40630.6015625,41203.44921875,17609.650390625,17722.75,17532.44921875,17629.80078125,17718.349609375,663.7000122070312,672.5499877929688,659.25,663.4000244140625,913273,666.0,1502.0,1510.1500244140625,1482.75,1486.0,6024072,1518.3499755859375,1905.550048828125,1924.5999755859375,1881.199951171875,1892.75,1857227,1918.5,1219.0,1238.5,1205.0,1216.550048828125,5463724,1224.25,50.04999923706055,51.5,49.54999923706055,50.650001525878906,35124060,50.75,805.0,808.7999877929688,784.2999877929688,789.2000122070312,7804275,806.5499877929688,906.0,911.7000122070312,895.2999877929688,903.4000244140625,11125669,915.25,40.0,41.20000076293945,39.849998474121094,40.5,76924094,40.150001525878906,121.9000015258789,124.0999984741211,120.5999984741211,122.9000015258789,12019517,122.75,140.8000030517578,141.6999969482422,135.75,138.4499969482422,34947454,141.35000610351562,286.20001220703125,289.45001220703125,284.20001220703125,287.25,5438512,289.04998779296875,566.75,574.0,562.0,567.2999877929688,11869435,569.7000122070312
2022-09-23,40429.3515625,40528.3984375,39412.69921875,39546.25,40630.6015625,17593.849609375,17642.150390625,17291.650390625,17327.349609375,17629.80078125,664.0,669.5999755859375,635.5999755859375,637.8499755859375,1211636,663.4000244140625,1472.3499755859375,1475.0,1437.0,1446.1500244140625,7903126,1486.0,1870.0999755859375,1888.699951171875,1841.9000244140625,1862.699951171875,2613759,1892.75,1210.0,1213.949951171875,1176.050048828125,1183.3499755859375,4197496,1216.550048828125,50.70000076293945,50.79999923706055,48.150001525878906,48.70000076293945,39344669,50.650001525878906,789.0,789.0,764.25,768.5999755859375,10278805,789.2000122070312,901.7000122070312,904.9000244140625,878.75,882.25,15927517,903.4000244140625,40.45000076293945,40.599998474121094,38.0,38.150001525878906,69527571,40.5,123.0,123.30000305175781,115.9000015258789,116.75,14301412,122.9000015258789,138.39999389648438,139.0,131.6999969482422,132.5,41820198,138.4499969482422,286.0,287.1499938964844,275.0,278.1499938964844,6526403,287.25,564.7999877929688,568.0,549.5,550.5999755859375,12563239,567.2999877929688
2022-09-26,39027.8515625,39229.3984375,38492.19921875,38616.25,39546.25,17156.30078125,17196.400390625,16978.30078125,17016.30078125,17327.349609375,633.0,635.0,589.6500244140625,597.1500244140625,2957525,637.8499755859375,1425.3499755859375,1436.449951171875,1418.0,1426.6500244140625,4461743,1446.1500244140625,1836.0,1858.0,1816.6500244140625,1829.0,2285176,1862.699951171875,1170.0,1180.0,1135.699951171875,1149.5999755859375,5082576,1183.3499755859375,47.79999923706055,48.150001525878906,46.5,47.25,42301788,48.70000076293945,759.0,763.5,741.0,742.5999755859375,11090327,768.5999755859375,870.0,877.9000244140625,859.2000122070312,861.0499877929688,14208640,882.25,37.849998474121094,37.849998474121094,35.79999923706055,36.0,65861997,38.150001525878906,115.0,116.0,109.44999694824219,111.0,20998829,116.75,130.0,130.4499969482422,124.5,128.14999389648438,37331411,132.5,274.0,275.5,259.3500061035156,261.54998779296875,19078649,278.1499938964844,545.7999877929688,549.0,533.0,543.2999877929688,16158750,550.5999755859375
2022-09-27,38811.69921875,39050.5,38184.8984375,38359.1484375,38616.25,17110.900390625,17176.44921875,16942.349609375,17007.400390625,17016.30078125,606.7000122070312,610.0499877929688,590.5,606.5999755859375,1373046,597.1500244140625,1432.4000244140625,1440.0,1407.0,1413.8499755859375,6319850,1426.6500244140625,1832.199951171875,1834.8499755859375,1792.050048828125,1799.300048828125,2740144,1829.0,1166.449951171875,1178.0,1140.5999755859375,1165.0999755859375,4493527,1149.5999755859375,47.29999923706055,48.5,47.04999923706055,47.45000076293945,27424994,47.25,746.3499755859375,754.1500244140625,730.5,737.5,11358306,742.5999755859375,864.9500122070312,874.8499755859375,848.5999755859375,852.5499877929688,12493809,861.0499877929688,36.29999923706055,37.04999923706055,36.099998474121094,36.70000076293945,41297271,36.0,111.5999984741211,115.30000305175781,110.5999984741211,114.4000015258789,16966246,111.0,129.4499969482422,131.4499969482422,126.5,127.75,26721004,128.14999389648438,265.0,266.45001220703125,258.29998779296875,262.8999938964844,6455758,261.54998779296875,544.5499877929688,550.9000244140625,533.2000122070312,536.5,11066799,543.2999877929688
2022-09-28,38081.25,38368.80078125,37626.19921875,37759.8515625,38359.1484375,16870.55078125,17037.599609375,16820.400390625,16858.599609375,17007.400390625,602.5999755859375,604.0,577.0,582.25,1771176,606.5999755859375,1406.0,1410.5999755859375,1385.9000244140625,1389.550048828125,5908066,1413.8499755859375,1790.0,1808.0,1775.0999755859375,1792.5999755859375,1771117,1799.300048828125,1155.199951171875,1160.0,1133.0,1140.9000244140625,4898528,1165.0999755859375,47.099998474121094,47.5,46.20000076293945,46.70000076293945,29974165,47.45000076293945,733.9000244140625,733.9000244140625,707.7000122070312,716.4500122070312,13170668,737.5,844.0,863.25,844.0,849.5,11411458,852.5499877929688,36.29999923706055,36.29999923706055,34.54999923706055,34.849998474121094,85338288,36.70000076293945,112.69999694824219,114.0999984741211,111.55000305175781,111.8499984741211,10117759,114.4000015258789,126.44999694824219,128.25,124.0,126.44999694824219,24312345,127.75,260.79998779296875,260.79998779296875,251.5,253.8000030517578,9679406,262.8999938964844,532.9000244140625,539.7999877929688,520.3499755859375,524.8499755859375,12233485,536.5
2022-09-29,38092.8515625,38283.3984375,37536.6484375,37647.75,37759.8515625,16993.599609375,17026.05078125,16788.599609375,16818.099609375,16858.599609375,594.0,608.1500244140625,588.6500244140625,600.4000244140625,2772572,582.25,1396.300048828125,1402.199951171875,1378.800048828125,1382.3499755859375,7205194,1389.550048828125,1802.0,1810.0,1759.75,1765.300048828125,2799627,1792.5999755859375,1160.0,1174.800048828125,1137.300048828125,1142.25,4998273,1140.9000244140625,47.5,48.0,46.849998474121094,47.75,30349292,46.70000076293945,722.25,730.7999877929688,711.0,719.0,12090981,716.4500122070312,858.0,861.5999755859375,841.0999755859375,843.9000244140625,13803629,849.5,35.25,35.75,34.25,34.900001525878906,116839087,34.849998474121094,113.5,114.55000305175781,111.0,113.0,12297229,111.8499984741211,128.8000030517578,130.1999969482422,125.0,127.44999694824219,26109674,126.44999694824219,257.25,262.0,254.1999969482422,260.75,6435805,253.8000030517578,529.0,535.7000122070312,519.5499877929688,521.75,17310168,524.8499755859375
2022-09-30,37660.0,38811.0,37386.3515625,38631.94921875,37647.75,16798.05078125,17187.099609375,16747.69921875,17094.349609375,16818.099609375,602.7999877929688,624.9000244140625,588.0,619.2000122070312,2359873,600.4000244140625,1378.800048828125,1431.449951171875,1365.0,1421.3499755859375,7890878,1382.3499755859375,1768.0,1826.449951171875,1757.699951171875,1819.199951171875,2804653,1765.300048828125,1141.0,1192.300048828125,1128.800048828125,1185.199951171875,4392250,1142.25,47.849998474121094,50.0,47.099998474121094,49.849998474121094,41332994,47.75,720.0,737.75,714.4000244140625,733.2000122070312,9536017,719.0,843.9000244140625,867.0499877929688,837.5,862.0,13175031,843.9000244140625,35.599998474121094,36.79999923706055,35.0,36.54999923706055,90405745,34.900001525878906,112.69999694824219,119.5,111.4000015258789,118.75,17967686,113.0,127.5999984741211,133.64999389648438,126.3499984741211,132.39999389648438,32119561,127.44999694824219,260.75,269.29998779296875,256.75,266.6000061035156,6610457,260.75,524.0,536.9000244140625,516.1500244140625,530.5999755859375,17466950,521.75
2022-10-03,38444.8984375,38641.6015625,37963.25,38029.6484375,38631.94921875,17102.099609375,17114.650390625,16855.55078125,16887.349609375,17094.349609375,616.9500122070312,619.2000122070312,590.0999755859375,594.4000244140625,2032188,619.2000122070312,1409.949951171875,1417.8499755859375,1401.0999755859375,1413.199951171875,5770556,1421.3499755859375,1808.0,1813.0,1773.300048828125,1783.9000244140625,2440064,1819.199951171875,1178.0,1185.9000244140625,1153.050048828125,1156.25,3397982,1185.199951171875,49.849998474121094,51.25,49.04999923706055,49.349998474121094,42193449,49.849998474121094,731.0,742.0,721.0499877929688,722.75,6405645,733.2000122070312,859.7000122070312,860.9500122070312,845.7000122070312,848.3499755859375,8232026,862.0,36.599998474121094,36.75,35.349998474121094,35.45000076293945,47921973,36.54999923706055,119.3499984741211,121.5,115.9000015258789,116.30000305175781,20472858,118.75,131.89999389648438,133.75,126.9000015258789,128.0500030517578,20511123,132.39999389648438,266.0,269.25,259.8999938964844,261.04998779296875,4195610,266.6000061035156,527.5999755859375,531.6500244140625,518.5,519.75,9351162,530.5999755859375
2022-10-04,38700.3984375,39177.5,38596.8984375,39110.05078125,38029.6484375,17147.44921875,17287.30078125,17117.30078125,17274.30078125,16887.349609375,606.0,615.6500244140625,604.0999755859375,607.75,1640822,594.4000244140625,1429.5,1458.0,1426.1500244140625,1453.0,5769263,1413.199951171875,1808.0,1827.800048828125,1802.0,1822.25,1668922,1783.9000244140625,1184.9000244140625,1222.0,1176.1500244140625,1219.25,4446589,1156.25,51.20000076293945,54.150001525878906,50.95000076293945,53.20000076293945,126647554,49.349998474121094,733.4000244140625,744.5,732.0,742.7999877929688,5438934,722.75,865.0,872.6500244140625,860.0999755859375,867.6500244140625,8975095,848.3499755859375,36.349998474121094,36.650001525878906,36.150001525878906,36.45000076293945,38320151,35.45000076293945,118.80000305175781,121.1500015258789,118.75,120.8499984741211,10509831,116.30000305175781,131.25,134.1999969482422,130.5,133.8000030517578,20696678,128.0500030517578,266.0,273.5,265.0,270.0,8245378,261.04998779296875,533.0,535.7999877929688,527.7999877929688,532.7000122070312,8745887,519.75
2022-10-06,39343.69921875,39608.3515625,39232.8984375,39282.8515625,39110.05078125,17379.25,17428.80078125,17315.650390625,17331.80078125,17274.30078125,626.0,638.75,601.0499877929688,605.0499877929688,3958623,607.75,1459.949951171875,1462.5999755859375,1434.199951171875,1437.0,6274599,1453.0,1825.0,1840.0,1811.8499755859375,1818.9000244140625,1748151,1822.25,1225.0,1234.949951171875,1197.300048828125,1200.9000244140625,2773277,1219.25,53.849998474121094,55.150001525878906,53.400001525878906,54.29999923706055,53896596,53.20000076293945,750.0,760.4000244140625,746.0,755.0999755859375,9376433,742.7999877929688,873.0499877929688,891.7000122070312,873.0499877929688,885.4500122070312,12116698,867.6500244140625,36.849998474121094,37.0,36.45000076293945,36.650001525878906,27448412,36.45000076293945,121.44999694824219,122.19999694824219,120.4000015258789,120.8499984741211,9762115,120.8499984741211,135.0,135.89999389648438,134.10000610351562,134.89999389648438,16669962,133.8000030517578,271.0,275.8999938964844,271.0,274.04998779296875,5278284,270.0,534.5999755859375,541.7999877929688,534.5999755859375,537.2999877929688,9507322,532.7000122070312
2022-10-07,39093.5,39235.05078125,38807.5,39178.05078125,39282.8515625,17287.19921875,17337.349609375,17216.94921875,17314.650390625,17331.80078125,605.0,605.0499877929688,587.0,591.0499877929688,2075229,605.0499877929688,1430.25,1434.949951171875,1420.3499755859375,1430.800048828125,6648997,1437.0,1810.5,1830.0,1802.199951171875,1825.4000244140625,1063844,1818.9000244140625,1201.0,1217.8499755859375,1182.5,1213.4000244140625,3338767,1200.9000244140625,54.25,54.25,51.900001525878906,53.0,50888550,54.29999923706055,753.7999877929688,757.5,742.2999877929688,755.7000122070312,7500540,755.0999755859375,877.2000122070312,884.5,872.7999877929688,882.5499877929688,9705750,885.4500122070312,36.5,36.900001525878906,36.099998474121094,36.650001525878906,28687877,36.650001525878906,120.5,123.19999694824219,118.75,122.8499984741211,15447242,120.8499984741211,134.25,135.8000030517578,130.5,135.3000030517578,23951985,134.89999389648438,274.0,275.8999938964844,269.0,274.8999938964844,4651265,274.04998779296875,535.5,535.5999755859375,526.5499877929688,530.2000122070312,11065307,537.2999877929688
2022-10-10,38641.55078125,39315.69921875,38518.30078125,39093.1015625,39178.05078125,17094.349609375,17280.150390625,17064.69921875,17241.0,17314.650390625,578.4000244140625,592.1500244140625,578.4000244140625,587.3499755859375,1142078,591.0499877929688,1408.0,1426.0,1398.199951171875,1415.0,6554651,1430.800048828125,1801.0999755859375,1821.75,1794.550048828125,1808.25,1037722,1825.4000244140625,1193.0999755859375,1216.9000244140625,1183.25,1210.300048828125,2547644,1213.4000244140625,51.5,54.400001525878906,51.29999923706055,53.75,47420772,53.0,748.0,778.7000122070312,745.0,776.8499755859375,14106654,755.7000122070312,872.0,889.7999877929688,870.7000122070312,881.75,7357588,882.5499877929688,36.150001525878906,37.0,36.099998474121094,36.54999923706055,32747438,36.650001525878906,121.0,122.0,120.0999984741211,121.3499984741211,8985222,122.8499984741211,132.4499969482422,134.4499969482422,131.60000610351562,132.1999969482422,21143008,135.3000030517578,269.0,270.04998779296875,263.75,267.3999938964844,7044853,274.8999938964844,525.7000122070312,533.9000244140625,522.2000122070312,530.75,9649292,530.2000122070312
2022-10-11,39058.8515625,39174.94921875,38622.75,38712.44921875,39093.1015625,17256.05078125,17261.80078125,16950.30078125,16983.55078125,17241.0,589.7000122070312,590.2999877929688,578.7999877929688,582.7999877929688,2613081,587.3499755859375,1401.0999755859375,1417.0,1399.449951171875,1400.6500244140625,7260810,1415.0,1809.8499755859375,1809.8499755859375,1783.300048828125,1787.9000244140625,1496718,1808.25,1215.0,1215.949951171875,1162.0,1164.5999755859375,21664338,1210.300048828125,54.0,54.5,52.900001525878906,53.099998474121094,37879776,53.75,780.0,795.5,774.5,785.5499877929688,15953495,776.8499755859375,883.25,883.25,865.4500122070312,870.5999755859375,11130051,881.75,36.75,36.79999923706055,35.599998474121094,35.70000076293945,35436582,36.54999923706055,121.80000305175781,124.19999694824219,121.05000305175781,122.4000015258789,15549812,121.3499984741211,132.64999389648438,133.14999389648438,129.10000610351562,129.60000610351562,14200008,132.1999969482422,268.6000061035156,269.29998779296875,262.25,263.6000061035156,3554737,267.3999938964844,530.75,533.7000122070312,525.5,527.4000244140625,10825440,530.75
2022-10-12,38784.19921875,39164.1015625,38606.3984375,39118.55078125,38712.44921875,17025.55078125,17142.349609375,16960.05078125,17123.599609375,16983.55078125,585.75,591.0,572.2000122070312,588.4500122070312,1964964,582.7999877929688,1403.199951171875,1414.8499755859375,1397.300048828125,1409.800048828125,4612525,1400.6500244140625,1788.0,1813.0,1780.199951171875,1810.199951171875,1035118,1787.9000244140625,1175.050048828125,1192.0999755859375,1156.0999755859375,1189.050048828125,3412460,1164.5999755859375,53.099998474121094,55.45000076293945,52.70000076293945,55.099998474121094,64723442,53.099998474121094,789.5,810.7999877929688,783.4500122070312,808.7000122070312,21228018,785.5499877929688,867.9500122070312,871.7000122070312,861.5,868.3499755859375,14557532,870.5999755859375,35.849998474121094,36.45000076293945,35.599998474121094,36.29999923706055,36192793,35.70000076293945,123.30000305175781,125.9000015258789,121.80000305175781,125.5999984741211,17110533,122.4000015258789,130.1999969482422,133.3000030517578,129.5,132.9499969482422,17414129,129.60000610351562,265.3500061035156,267.79998779296875,260.8500061035156,267.3500061035156,5059010,263.6000061035156,530.0,535.0,526.0,533.7999877929688,8522604,527.4000244140625
2022-10-13,38957.6484375,39061.30078125,38437.94921875,38624.0,39118.55078125,17087.349609375,17112.349609375,16956.94921875,17014.349609375,17123.599609375,583.2999877929688,586.9000244140625,578.0999755859375,581.5999755859375,2191049,588.4500122070312,1402.050048828125,1406.25,1384.0,1393.5999755859375,7357117,1409.800048828125,1805.0,1815.9000244140625,1793.0,1801.5,1172979,1810.199951171875,1189.050048828125,1196.75,1167.0,1184.25,1982808,1189.050048828125,55.29999923706055,55.400001525878906,53.650001525878906,54.45000076293945,41923792,55.099998474121094,807.0,814.9500122070312,795.5999755859375,802.0,13024911,808.7000122070312,862.3499755859375,865.4500122070312,850.5,853.5999755859375,11563124,868.3499755859375,36.400001525878906,36.45000076293945,35.45000076293945,35.900001525878906,30733961,36.29999923706055,125.55000305175781,126.75,124.4000015258789,124.9000015258789,18586183,125.5999984741211,132.0,132.8000030517578,129.1999969482422,130.0,14625936,132.9499969482422,267.29998779296875,268.3500061035156,263.0,264.25,2809125,267.3500061035156,533.0,533.7999877929688,520.2000122070312,521.4500122070312,12972765,533.7999877929688
2022-10-14,39446.05078125,39570.8515625,39196.30078125,39305.6015625,38624.0,17322.30078125,17348.55078125,17169.75,17185.69921875,17014.349609375,590.0,606.0,585.0,601.4000244140625,3262434,581.5999755859375,1417.0,1447.0,1415.25,1439.0,6424960,1393.5999755859375,1828.0,1858.0,1822.5,1834.0,1670238,1801.5,1201.25,1216.3499755859375,1179.199951171875,1181.5999755859375,2918993,1184.25,55.79999923706055,56.0,54.099998474121094,54.29999923706055,37079387,54.45000076293945,815.5499877929688,820.7000122070312,794.4500122070312,800.5,8220645,802.0,883.7999877929688,883.7999877929688,868.5499877929688,870.25,8199540,853.5999755859375,36.650001525878906,36.79999923706055,35.75,35.849998474121094,26022043,35.900001525878906,127.0,132.1999969482422,125.0999984741211,130.35000610351562,64043276,124.9000015258789,133.0,134.1999969482422,130.0,130.4499969482422,15403899,130.0,269.5,270.29998779296875,264.6000061035156,265.45001220703125,3853439,264.25,530.2000122070312,534.8499755859375,526.0,527.2000122070312,8545479,521.4500122070312
2022-10-17,39295.6015625,39974.69921875,39146.69921875,39920.44921875,39305.6015625,17144.80078125,17328.55078125,17098.55078125,17311.80078125,17185.69921875,599.5999755859375,618.0,595.8499755859375,615.75,1806133,601.4000244140625,1435.0,1457.5999755859375,1427.0,1446.550048828125,9205250,1439.0,1828.050048828125,1862.199951171875,1820.25,1858.1500244140625,1104283,1834.0,1178.0,1203.800048828125,1164.0,1199.6500244140625,3419791,1181.5999755859375,54.5,55.95000076293945,53.79999923706055,55.75,43526119,54.29999923706055,803.5,817.0,797.0999755859375,814.1500244140625,9463827,800.5,872.0,887.5,868.5499877929688,885.2000122070312,8936947,870.25,35.849998474121094,37.25,35.5,36.900001525878906,42448068,35.849998474121094,132.0,132.6999969482422,129.10000610351562,131.5,34812065,130.35000610351562,130.5500030517578,136.75,129.60000610351562,136.14999389648438,29422436,130.4499969482422,265.0,270.25,264.04998779296875,268.70001220703125,3953612,265.45001220703125,526.4000244140625,544.7000122070312,524.2000122070312,543.6500244140625,13485349,527.2000122070312
2022-10-18,40252.05078125,40435.3515625,40139.8515625,40318.75,39920.44921875,17438.75,17527.80078125,17434.05078125,17486.94921875,17311.80078125,618.8499755859375,628.75,616.4500122070312,625.5999755859375,1137553,615.75,1458.050048828125,1462.9000244140625,1440.0,1443.8499755859375,5280554,1446.550048828125,1867.449951171875,1875.9000244140625,1855.0999755859375,1859.699951171875,1609858,1858.1500244140625,1207.0,1228.6500244140625,1203.0999755859375,1223.25,3451130,1199.6500244140625,56.20000076293945,56.5,55.349998474121094,56.400001525878906,44417062,55.75,820.0,822.9000244140625,811.5499877929688,816.3499755859375,8470882,814.1500244140625,896.0499877929688,900.7000122070312,891.1500244140625,896.9000244140625,8097552,885.2000122070312,37.20000076293945,39.099998474121094,37.04999923706055,38.849998474121094,93855098,36.900001525878906,132.8000030517578,133.8000030517578,131.75,132.3000030517578,19209348,131.5,137.5,141.75,136.75,140.64999389648438,34071231,136.14999389648438,270.29998779296875,272.6000061035156,268.5,270.6000061035156,5181542,268.70001220703125,547.0999755859375,563.5,546.75,562.4500122070312,20440781,543.6500244140625
2022-10-19,40556.6484375,40643.6015625,40195.19921875,40373.19921875,40318.75,17568.150390625,17607.599609375,17472.849609375,17512.25,17486.94921875,628.0,632.0,616.5,625.9500122070312,1939613,625.5999755859375,1464.0,1477.4000244140625,1453.4000244140625,1458.6500244140625,6483520,1443.8499755859375,1869.0,1877.449951171875,1855.0,1869.3499755859375,913286,1859.699951171875,1227.9000244140625,1231.699951171875,1210.0,1218.4000244140625,3896969,1223.25,56.5,57.650001525878906,56.400001525878906,57.099998474121094,47776029,56.400001525878906,818.4500122070312,838.4500122070312,816.9000244140625,829.8499755859375,10868663,816.3499755859375,900.0499877929688,900.6500244140625,885.5499877929688,892.0999755859375,5529462,896.9000244140625,39.0,40.099998474121094,38.650001525878906,39.349998474121094,104078804,38.849998474121094,132.8000030517578,134.10000610351562,130.75,131.3000030517578,17193426,132.3000030517578,140.6999969482422,141.0,137.1999969482422,137.8000030517578,20570748,140.64999389648438,272.0,273.25,267.25,268.54998779296875,4118728,270.6000061035156,563.0,563.4500122070312,551.5499877929688,553.4000244140625,9540583,562.4500122070312
2022-10-20,40149.5,40208.3515625,39848.8515625,40099.55078125,40373.19921875,17423.099609375,17584.150390625,17421.0,17563.94921875,17512.25,619.9500122070312,619.9500122070312,585.0,592.3499755859375,5705861,625.9500122070312,1444.0,1452.9000244140625,1442.5,1448.800048828125,3949039,1458.6500244140625,1860.0,1882.949951171875,1855.3499755859375,1863.550048828125,1591107,1869.3499755859375,1214.0,1214.0,1150.0999755859375,1159.949951171875,11242103,1218.4000244140625,56.75,57.349998474121094,55.95000076293945,56.79999923706055,42345671,57.099998474121094,824.9000244140625,831.9000244140625,816.9500122070312,825.8499755859375,11813817,829.8499755859375,889.7000122070312,893.2999877929688,880.0999755859375,888.6500244140625,8107159,892.0999755859375,39.099998474121094,40.75,38.599998474121094,40.5,121051376,39.349998474121094,130.60000610351562,131.4499969482422,129.3000030517578,130.3000030517578,11746743,131.3000030517578,137.0,141.85000610351562,135.6999969482422,140.6999969482422,29793676,137.8000030517578,268.79998779296875,271.25,265.5,270.25,4183089,268.54998779296875,552.0,556.7999877929688,545.2999877929688,555.4000244140625,11225588,553.4000244140625
2022-10-21,40370.75,41032.25,40355.44921875,40784.05078125,40099.55078125,17622.849609375,17670.150390625,17520.75,17576.30078125,17563.94921875,595.3499755859375,607.0,577.3499755859375,579.3499755859375,3625697,592.3499755859375,1452.0,1457.6500244140625,1434.0,1438.5999755859375,5246303,1448.800048828125,1870.0,1925.0,1866.300048828125,1902.6500244140625,3941971,1863.550048828125,1166.0,1169.0,1139.0999755859375,1142.25,5309754,1159.949951171875,57.099998474121094,58.099998474121094,56.79999923706055,57.29999923706055,45833930,56.79999923706055,860.0999755859375,906.0,855.8499755859375,900.4000244140625,58057724,825.8499755859375,888.0,910.0,885.7000122070312,907.1500244140625,17022807,888.6500244140625,40.5,41.79999923706055,40.400001525878906,40.75,113842537,40.5,131.0,134.8000030517578,130.25,132.60000610351562,21539773,130.3000030517578,141.0,144.89999389648438,140.60000610351562,143.5500030517578,33334153,140.6999969482422,271.6499938964844,275.25,269.70001220703125,271.0,4713078,270.25,557.25,565.7999877929688,557.25,560.8499755859375,11767639,555.4000244140625
2022-10-24,41348.3515625,41427.25,41201.1484375,41304.8984375,40784.05078125,17736.349609375,17777.55078125,17707.400390625,17730.75,17576.30078125,599.0,599.0,578.0,580.7000122070312,515268,579.3499755859375,1454.300048828125,1463.0,1454.300048828125,1461.050048828125,1083897,1438.5999755859375,1902.5,1915.0,1890.0,1895.800048828125,649081,1902.6500244140625,1160.0,1160.0,1143.0,1145.8499755859375,674170,1142.25,57.29999923706055,57.29999923706055,57.29999923706055,57.29999923706055,0,57.29999923706055,916.0,918.4500122070312,905.0,909.4500122070312,3085307,900.4000244140625,925.0,933.5,917.5999755859375,926.2999877929688,4390050,907.1500244140625,41.349998474121094,41.599998474121094,40.900001525878906,41.099998474121094,17217018,40.75,135.0500030517578,135.25,134.10000610351562,134.75,5471882,132.60000610351562,144.6999969482422,145.39999389648438,144.0500030517578,144.4499969482422,3680722,143.5500030517578,274.1499938964844,274.75,265.0,268.45001220703125,1023240,271.0,567.0,572.5,565.9000244140625,570.5,3692065,560.8499755859375
2022-10-25,41513.6484375,41530.6484375,41021.44921875,41122.75,41304.8984375,17808.30078125,17811.5,17637.0,17656.349609375,17730.75,581.75,581.75,567.5,574.9000244140625,1469741,580.7000122070312,1461.0999755859375,1467.800048828125,1445.0,1450.9000244140625,6886697,1461.050048828125,1911.0,1911.5999755859375,1842.0,1846.5999755859375,3511650,1895.800048828125,1145.8499755859375,1153.050048828125,1121.800048828125,1137.449951171875,3514202,1145.8499755859375,58.400001525878906,58.400001525878906,56.349998474121094,56.5,56648342,57.29999923706055,905.7000122070312,910.5999755859375,891.5999755859375,902.8499755859375,13187308,909.4500122070312,942.0499877929688,943.25,922.9500122070312,925.0499877929688,15838120,926.2999877929688,41.20000076293945,44.0,40.5,43.29999923706055,169573666,41.099998474121094,134.89999389648438,135.5500030517578,133.14999389648438,134.1999969482422,11565536,134.75,144.3000030517578,151.60000610351562,142.5,148.35000610351562,42782169,144.4499969482422,268.25,269.3999938964844,260.25,267.75,6966245,268.45001220703125,572.5,586.2000122070312,568.0,578.5499877929688,19899324,570.5
2022-10-27,41440.69921875,41511.80078125,41178.6484375,41299.30078125,41122.75,17771.400390625,17783.900390625,17654.5,17736.94921875,17656.349609375,576.5,583.25,575.9500122070312,580.8499755859375,1156810,574.9000244140625,1464.5,1467.3499755859375,1451.25,1454.4000244140625,7968638,1450.9000244140625,1883.699951171875,1888.0,1849.449951171875,1865.0,4593492,1846.5999755859375,1150.0,1153.5999755859375,1135.199951171875,1142.5,2590606,1137.449951171875,57.0,57.20000076293945,56.0,56.79999923706055,39092776,56.5,909.0,919.9500122070312,901.25,915.1500244140625,11967044,902.8499755859375,926.0499877929688,933.7000122070312,920.25,924.4000244140625,16080842,925.0499877929688,43.5,43.599998474121094,42.54999923706055,43.0,96348564,43.29999923706055,135.10000610351562,136.0,133.5500030517578,134.60000610351562,12116858,134.1999969482422,148.35000610351562,150.35000610351562,147.25,149.6999969482422,25452543,148.35000610351562,269.95001220703125,274.70001220703125,267.5,270.70001220703125,8451874,267.75,583.9500122070312,585.0,577.5999755859375,579.6500244140625,13613533,578.5499877929688
